time,abrupt_drift,gradual_drift,abrupt_regime,gradual_regime
1168,0.21671413587220642,0.21671413587220642,0,0.0
1169,0.2023494806654617,0.2023494806654617,0,0.0
1170,0.1944296163366046,0.1944296163366046,0,0.0
1171,0.14319293933312893,0.14319293933312893,0,0.0
1172,0.08608853859436985,0.08608853859436985,0,0.0
1173,0.03397293021891784,0.03397293021891784,0,0.0
1174,-0.06543582243040733,-0.06543582243040733,0,0.0
1175,-0.08721075167478684,-0.08721075167478684,0,0.0
1176,-0.22597711827328654,-0.22597711827328654,0,0.0
1177,-0.17317350696314687,-0.17317350696314687,0,0.0
1178,-0.19220249263095196,-0.19220249263095196,0,0.0
1179,-0.2294862244337093,-0.2294862244337093,0,0.0
1180,-0.12715906590542922,-0.12715906590542922,0,0.0
1181,0.08337022079685842,0.08337022079685842,0,0.0
1182,0.1839596504188039,0.1839596504188039,0,0.0
1183,-0.02655638418664627,-0.02655638418664627,0,0.0
1184,-0.15699985109011155,-0.15699985109011155,0,0.0
1185,-0.026211485235938414,-0.026211485235938414,0,0.0
1186,-0.08781795732455938,-0.08781795732455938,0,0.0
1187,-0.08747538381216229,-0.08747538381216229,0,0.0
1188,0.0025884943176372327,0.0025884943176372327,0,0.0
1189,-0.0772685732698213,-0.0772685732698213,0,0.0
1190,-0.051795006864788495,-0.051795006864788495,0,0.0
1191,-0.159384840329687,-0.159384840329687,0,0.0
1192,-0.17728563528591326,-0.17728563528591326,0,0.0
1193,-0.07797334674853951,-0.07797334674853951,0,0.0
1194,-0.18622092369481588,-0.18622092369481588,0,0.0
1195,-0.08933459581010489,-0.08933459581010489,0,0.0
1196,-0.03618727180178886,-0.03618727180178886,0,0.0
1197,0.04416609716230467,0.04416609716230467,0,0.0
1198,0.06496174549666767,0.06496174549666767,0,0.0
1199,0.17955021996225765,0.17955021996225765,0,0.0
1200,0.14317027713526334,0.14317027713526334,0,0.0
1201,0.03568562360323384,0.03568562360323384,0,0.0
1202,0.01214419375876278,0.01214419375876278,0,0.0
1203,0.05690803319000225,0.05690803319000225,0,0.0
1204,0.04798359483281968,0.04798359483281968,0,0.0
1205,0.031064438348643537,0.031064438348643537,0,0.0
1206,-0.05494433706832465,-0.05494433706832465,0,0.0
1207,-0.11645844907948324,-0.11645844907948324,0,0.0
1208,-0.22243841902989103,-0.22243841902989103,0,0.0
1209,0.02029862891067777,0.02029862891067777,0,0.0
1210,-0.0636597366046081,-0.0636597366046081,0,0.0
1211,-0.12427803484541276,-0.12427803484541276,0,0.0
1212,-0.15853120711232832,-0.15853120711232832,0,0.0
1213,-0.012476921026335963,-0.012476921026335963,0,0.0
1214,-0.007770263227805888,-0.007770263227805888,0,0.0
1215,0.12105338089039587,0.12105338089039587,0,0.0
1216,0.03104769493349102,0.03104769493349102,0,0.0
1217,0.02852689599109384,0.02852689599109384,0,0.0
1218,-0.06692272751979886,-0.06692272751979886,0,0.0
1219,0.15527135156328098,0.15527135156328098,0,0.0
1220,0.018841784851633278,0.018841784851633278,0,0.0
1221,0.015001228591353177,0.015001228591353177,0,0.0
1222,0.07161031399596575,0.07161031399596575,0,0.0
1223,0.09566791522365178,0.09566791522365178,0,0.0
1224,0.043683503491957446,0.043683503491957446,0,0.0
1225,0.0028311497754929804,0.0028311497754929804,0,0.0
1226,-0.0020906336800861442,-0.0020906336800861442,0,0.0
1227,-0.016938937062016376,-0.016938937062016376,0,0.0
1228,0.0832548887658951,0.0832548887658951,0,0.0
1229,0.2910439985842545,0.2910439985842545,0,0.0
1230,0.16043504261344121,0.16043504261344121,0,0.0
1231,-0.0668410635840057,-0.0668410635840057,0,0.0
1232,-0.09438806422501828,-0.09438806422501828,0,0.0
1233,0.19582869510221834,0.19582869510221834,0,0.0
1234,0.09517311212980527,0.09517311212980527,0,0.0
1235,0.2008844312278073,0.2008844312278073,0,0.0
1236,0.3094430039639289,0.3094430039639289,0,0.0
1237,0.1520186927547822,0.1520186927547822,0,0.0
1238,0.11662466132956753,0.11662466132956753,0,0.0
1239,0.2257356528255514,0.2257356528255514,0,0.0
1240,0.11935081589577892,0.11935081589577892,0,0.0
1241,0.029975486141276684,0.029975486141276684,0,0.0
1242,-0.05805786566099881,-0.05805786566099881,0,0.0
1243,-0.15391706282634107,-0.15391706282634107,0,0.0
1244,-0.17644983163547381,-0.17644983163547381,0,0.0
1245,-0.2327704794193365,-0.2327704794193365,0,0.0
1246,-0.14751807038245182,-0.14751807038245182,0,0.0
1247,-0.14845768352795835,-0.14845768352795835,0,0.0
1248,-0.06588394156680155,-0.06588394156680155,0,0.0
1249,-0.17860518116821233,-0.17860518116821233,0,0.0
1250,-0.09661933339976386,-0.09661933339976386,0,0.0
1251,0.041778465674723854,0.041778465674723854,0,0.0
1252,-0.1466269250374137,-0.1466269250374137,0,0.0
1253,-0.08825157618011852,-0.08825157618011852,0,0.0
1254,0.08149102331071716,0.08149102331071716,0,0.0
1255,-0.03812096798452312,-0.03812096798452312,0,0.0
1256,0.12046225963400842,0.12046225963400842,0,0.0
1257,0.14589590224071589,0.14589590224071589,0,0.0
1258,0.022123084289930137,0.022123084289930137,0,0.0
1259,-0.01705762078196967,-0.01705762078196967,0,0.0
1260,0.03776197776861048,0.03776197776861048,0,0.0
1261,0.04122164551252347,0.04122164551252347,0,0.0
1262,0.0793005201009336,0.0793005201009336,0,0.0
1263,-0.03687127232969445,-0.03687127232969445,0,0.0
1264,-0.02842103948033448,-0.02842103948033448,0,0.0
1265,-0.15673402680882673,-0.15673402680882673,0,0.0
1266,-0.1308256196858645,-0.1308256196858645,0,0.0
1267,-0.16370445453340526,-0.16370445453340526,0,0.0
1268,-0.17835143394852795,-0.17835143394852795,0,0.0
1269,0.013669061268902424,0.013669061268902424,0,0.0
1270,0.15573654786425445,0.15573654786425445,0,0.0
1271,0.18276923812834078,0.18276923812834078,0,0.0
1272,0.0058368044625638354,0.0058368044625638354,0,0.0
1273,-0.06352524902509728,-0.06352524902509728,0,0.0
1274,0.06932220988532775,0.06932220988532775,0,0.0
1275,0.08233450907727215,0.08233450907727215,0,0.0
1276,0.2839361192829216,0.2839361192829216,0,0.0
1277,0.25001377755032006,0.25001377755032006,0,0.0
1278,0.16242870983267488,0.16242870983267488,0,0.0
1279,0.049028565935825746,0.049028565935825746,0,0.0
1280,0.02009120126035386,0.02009120126035386,0,0.0
1281,-0.008979735816936452,-0.008979735816936452,0,0.0
1282,0.059608838763239115,0.059608838763239115,0,0.0
1283,0.145153249853437,0.145153249853437,0,0.0
1284,0.02560188607930683,0.02560188607930683,0,0.0
1285,-0.14167243646301975,-0.14167243646301975,0,0.0
1286,-0.30207886369660686,-0.30207886369660686,0,0.0
1287,-0.16252947097342718,-0.16252947097342718,0,0.0
1288,-0.17994446465680775,-0.17994446465680775,0,0.0
1289,-0.32673873682600907,-0.32673873682600907,0,0.0
1290,-0.1865442360763493,-0.1865442360763493,0,0.0
1291,0.16541231024740144,0.16541231024740144,0,0.0
1292,0.1690316042592017,0.1690316042592017,0,0.0
1293,0.18599189880304529,0.18599189880304529,0,0.0
1294,0.12317013404535239,0.12317013404535239,0,0.0
1295,0.051448762156558595,0.051448762156558595,0,0.0
1296,0.10843263121495325,0.10843263121495325,0,0.0
1297,0.04742889812178576,0.04742889812178576,0,0.0
1298,0.042995823661628255,0.042995823661628255,0,0.0
1299,0.05708065992454682,0.05708065992454682,0,0.0
1300,-0.029743682156993065,-0.029743682156993065,0,0.0
1301,0.06399315724314847,0.06399315724314847,0,0.0
1302,0.039647286556376525,0.039647286556376525,0,0.0
1303,-0.05665531815281295,-0.05665531815281295,0,0.0
1304,0.00039727252351468706,0.00039727252351468706,0,0.0
1305,-0.07819791652972939,-0.07819791652972939,0,0.0
1306,-0.05981967199157363,-0.05981967199157363,0,0.0
1307,-0.03312805395173338,-0.03312805395173338,0,0.0
1308,0.09405104782008585,0.09405104782008585,0,0.0
1309,0.12933627233441064,0.12933627233441064,0,0.0
1310,0.08215611242899695,0.08215611242899695,0,0.0
1311,0.12163426539634414,0.12163426539634414,0,0.0
1312,0.21989694473300728,0.21989694473300728,0,0.0
1313,0.20737173334232323,0.20737173334232323,0,0.0
1314,0.1229532597115952,0.1229532597115952,0,0.0
1315,-0.07429536213420443,-0.07429536213420443,0,0.0
1316,-0.19053830795721985,-0.19053830795721985,0,0.0
1317,-0.16809404437440176,-0.16809404437440176,0,0.0
1318,-0.1573187941240058,-0.1573187941240058,0,0.0
1319,-0.11093335672286887,-0.11093335672286887,0,0.0
1320,-0.05161793406378323,-0.05161793406378323,0,0.0
1321,0.03386159952922027,0.03386159952922027,0,0.0
1322,0.03036298863022375,0.03036298863022375,0,0.0
1323,0.06616823538095515,0.06616823538095515,0,0.0
1324,0.0533094320597314,0.0533094320597314,0,0.0
1325,-0.16813275806379305,-0.16813275806379305,0,0.0
1326,-0.23910163224485617,-0.23910163224485617,0,0.0
1327,-0.1720635097552879,-0.1720635097552879,0,0.0
1328,-0.21079995563936982,-0.21079995563936982,0,0.0
1329,-0.07423438956081785,-0.07423438956081785,0,0.0
1330,0.13584756271358944,0.13584756271358944,0,0.0
1331,0.2454011132527668,0.2454011132527668,0,0.0
1332,0.1478070909664748,0.1478070909664748,0,0.0
1333,0.21823806380762167,0.21823806380762167,0,0.0
1334,0.15989577857301354,0.15989577857301354,0,0.0
1335,0.05056041298508257,0.05056041298508257,0,0.0
1336,-0.05287109168063064,-0.05287109168063064,0,0.0
1337,-0.08265592459033386,-0.08265592459033386,0,0.0
1338,-0.09436820319026384,-0.09436820319026384,0,0.0
1339,-0.04192175539659554,-0.04192175539659554,0,0.0
1340,0.0013936344257627978,0.0013936344257627978,0,0.0
1341,0.009803860635270794,0.009803860635270794,0,0.0
1342,0.051258178597699065,0.051258178597699065,0,0.0
1343,0.15811039822973924,0.15811039822973924,0,0.0
1344,0.21119209640838396,0.21119209640838396,0,0.0
1345,-0.011158199364231042,-0.011158199364231042,0,0.0
1346,-0.3065570922632571,-0.3065570922632571,0,0.0
1347,-0.14958204281383208,-0.14958204281383208,0,0.0
1348,-0.19504208563995634,-0.19504208563995634,0,0.0
1349,-0.148593800138467,-0.148593800138467,0,0.0
1350,-0.1968779255887183,-0.1968779255887183,0,0.0
1351,-0.3079816242012832,-0.3079816242012832,0,0.0
1352,-0.1528634414228041,-0.1528634414228041,0,0.0
1353,0.015221087732278052,0.015221087732278052,0,0.0
1354,-0.014901481602288678,-0.014901481602288678,0,0.0
1355,-0.27406963204277757,-0.27406963204277757,0,0.0
1356,-0.27089985413901263,-0.27089985413901263,0,0.0
1357,-0.12272555636239996,-0.12272555636239996,0,0.0
1358,-0.19189163113953034,-0.19189163113953034,0,0.0
1359,-0.11063220166122874,-0.11063220166122874,0,0.0
1360,-0.05165842001837648,-0.05165842001837648,0,0.0
1361,0.0387288542776534,0.0387288542776534,0,0.0
1362,0.05327280426721334,0.05327280426721334,0,0.0
1363,-0.06243442152991556,-0.06243442152991556,0,0.0
1364,0.059055052089074016,0.059055052089074016,0,0.0
1365,0.043877968674545326,0.043877968674545326,0,0.0
1366,0.020560910570828275,0.020560910570828275,0,0.0
1367,-0.08565366118556605,-0.08565366118556605,0,0.0
1368,-0.11696333618176953,-0.11696333618176953,0,0.0
1369,-0.1649202081109925,-0.1649202081109925,0,0.0
1370,-0.1258381052447824,-0.1258381052447824,0,0.0
1371,0.10348440544060694,0.10348440544060694,0,0.0
1372,-0.029234968891693594,-0.029234968891693594,0,0.0
1373,-0.2054409959891504,-0.2054409959891504,0,0.0
1374,-0.011388770263620729,-0.011388770263620729,0,0.0
1375,0.011044815271746881,0.011044815271746881,0,0.0
1376,-0.055793667595870004,-0.055793667595870004,0,0.0
1377,0.05714657160856228,0.05714657160856228,0,0.0
1378,-0.003685563167662588,-0.003685563167662588,0,0.0
1379,0.1682232064988511,0.1682232064988511,0,0.0
1380,0.20310826496654033,0.20310826496654033,0,0.0
1381,0.08005082985889177,0.08005082985889177,0,0.0
1382,0.2391498322203557,0.2391498322203557,0,0.0
1383,0.11473820750417238,0.11473820750417238,0,0.0
1384,0.11817013676019746,0.11817013676019746,0,0.0
1385,0.10151772594797269,0.10151772594797269,0,0.0
1386,0.1877542823462185,0.1877542823462185,0,0.0
1387,0.28605100036006553,0.28605100036006553,0,0.0
1388,0.1944903587253854,0.1944903587253854,0,0.0
1389,0.023040299873676867,0.023040299873676867,0,0.0
1390,0.025531382447776058,0.025531382447776058,0,0.0
1391,-0.05195449099172514,-0.05195449099172514,0,0.0
1392,0.15466885546972697,0.15466885546972697,0,0.0
1393,0.14777951568240036,0.14777951568240036,0,0.0
1394,0.05075768632076402,0.05075768632076402,0,0.0
1395,0.029518276506621994,0.029518276506621994,0,0.0
1396,-0.12124954501182486,-0.12124954501182486,0,0.0
1397,-0.20006469516184944,-0.20006469516184944,0,0.0
1398,-0.015760456332672035,-0.015760456332672035,0,0.0
1399,-0.03828485393090732,-0.03828485393090732,0,0.0
1400,-0.1321668901463854,-0.1321668901463854,0,0.0
1401,-0.04441126607819825,-0.04441126607819825,0,0.0
1402,0.10947478063301819,0.10947478063301819,0,0.0
1403,0.16835740878856087,0.16835740878856087,0,0.0
1404,0.2123957394848267,0.2123957394848267,0,0.0
1405,0.060565600973203126,0.060565600973203126,0,0.0
1406,-0.13620773379258722,-0.13620773379258722,0,0.0
1407,0.02905405796683827,0.02905405796683827,0,0.0
1408,0.018216809247774482,0.018216809247774482,0,0.0
1409,-0.016320665840652802,-0.016320665840652802,0,0.0
1410,0.11611951966282867,0.11611951966282867,0,0.0
1411,0.15178274983845952,0.15178274983845952,0,0.0
1412,0.14379107314636264,0.14379107314636264,0,0.0
1413,0.3011765430395066,0.3011765430395066,0,0.0
1414,0.14783119676431844,0.14783119676431844,0,0.0
1415,0.15081366161167717,0.15081366161167717,0,0.0
1416,0.0967860024261865,0.0967860024261865,0,0.0
1417,0.07412529750493946,0.07412529750493946,0,0.0
1418,0.19278988015996745,0.19278988015996745,0,0.0
1419,0.19019042025594846,0.19019042025594846,0,0.0
1420,0.16742396807772858,0.16742396807772858,0,0.0
1421,0.2031518241419734,0.2031518241419734,0,0.0
1422,0.09254139274374451,0.09254139274374451,0,0.0
1423,-0.05051821736729972,-0.05051821736729972,0,0.0
1424,-0.16340377184469204,-0.16340377184469204,0,0.0
1425,-0.3172550329398939,-0.3172550329398939,0,0.0
1426,-0.015502558988944481,-0.015502558988944481,0,0.0
1427,-0.05927187717534512,-0.05927187717534512,0,0.0
1428,-0.0664423523010644,-0.0664423523010644,0,0.0
1429,-0.06898083639467457,-0.06898083639467457,0,0.0
1430,-0.011155528874616707,-0.011155528874616707,0,0.0
1431,0.08644546543317123,0.08644546543317123,0,0.0
1432,0.15743482695743488,0.15743482695743488,0,0.0
1433,0.050351024622419825,0.050351024622419825,0,0.0
1434,-0.007918317072192267,-0.007918317072192267,0,0.0
1435,0.011853136466592185,0.011853136466592185,0,0.0
1436,-0.013802940030642507,-0.013802940030642507,0,0.0
1437,0.14732157828416684,0.14732157828416684,0,0.0
1438,0.16971534579728711,0.16971534579728711,0,0.0
1439,0.17979573958597808,0.17979573958597808,0,0.0
1440,0.1761816493760663,0.1761816493760663,0,0.0
1441,0.22233355733218996,0.22233355733218996,0,0.0
1442,0.1607326718609094,0.1607326718609094,0,0.0
1443,-0.04556376877329513,-0.04556376877329513,0,0.0
1444,-0.028628754215553817,-0.028628754215553817,0,0.0
1445,-0.07892593899696693,-0.07892593899696693,0,0.0
1446,-0.11027666852943847,-0.11027666852943847,0,0.0
1447,-0.013799745148648061,-0.013799745148648061,0,0.0
1448,0.1348438447303328,0.1348438447303328,0,0.0
1449,0.11276218248760203,0.11276218248760203,0,0.0
1450,0.09412427830391146,0.09412427830391146,0,0.0
1451,0.22296848060913255,0.22296848060913255,0,0.0
1452,0.18362524677538059,0.18362524677538059,0,0.0
1453,0.36247481271651744,0.36247481271651744,0,0.0
1454,0.30980576538129234,0.30980576538129234,0,0.0
1455,-0.0007266261538513841,-0.0007266261538513841,0,0.0
1456,0.012791708111113673,0.012791708111113673,0,0.0
1457,0.04849453020793899,0.04849453020793899,0,0.0
1458,0.16521255795240303,0.16521255795240303,0,0.0
1459,0.18978927544733049,0.18978927544733049,0,0.0
1460,0.1049433103690064,0.1049433103690064,0,0.0
1461,-0.07643303042319755,-0.07643303042319755,0,0.0
1462,-0.10303741214096185,-0.10303741214096185,0,0.0
1463,-0.15219536904906,-0.15219536904906,0,0.0
1464,-0.1592011577915279,-0.1592011577915279,0,0.0
1465,-0.03806401198134937,-0.03806401198134937,0,0.0
1466,0.1683794724083667,0.1683794724083667,0,0.0
1467,0.18178353330526137,0.18178353330526137,0,0.0
1468,-0.007837374040982684,-0.007837374040982684,0,0.0
1469,0.0018336609281756483,0.0018336609281756483,0,0.0
1470,0.12269755221530218,0.12269755221530218,0,0.0
1471,0.03681301915466839,0.03681301915466839,0,0.0
1472,-0.008490811786617493,-0.008490811786617493,0,0.0
1473,-0.012686433787307962,-0.012686433787307962,0,0.0
1474,-0.08694081598074688,-0.08694081598074688,0,0.0
1475,-0.0021873226427500114,-0.0021873226427500114,0,0.0
1476,0.003543490221171208,0.003543490221171208,0,0.0
1477,0.045225501096189745,0.045225501096189745,0,0.0
1478,-0.05327751494749246,-0.05327751494749246,0,0.0
1479,-0.09541294220957297,-0.09541294220957297,0,0.0
1480,0.006563285004617253,0.006563285004617253,0,0.0
1481,-0.012950098763568303,-0.012950098763568303,0,0.0
1482,0.16102364911156242,0.16102364911156242,0,0.0
1483,0.09144532048050336,0.09144532048050336,0,0.0
1484,0.0634199991372788,0.0634199991372788,0,0.0
1485,0.12570601840103135,0.12570601840103135,0,0.0
1486,-0.053955758399933856,-0.053955758399933856,0,0.0
1487,-0.24438669159823095,-0.24438669159823095,0,0.0
1488,-0.3372838330556075,-0.3372838330556075,0,0.0
1489,-0.09469131778212161,-0.09469131778212161,0,0.0
1490,-0.06348210220382047,-0.06348210220382047,0,0.0
1491,0.22397251036019317,0.22397251036019317,0,0.0
1492,0.1354496688631798,0.1354496688631798,0,0.0
1493,0.0820203633382089,0.0820203633382089,0,0.0
1494,0.19273735215471874,0.19273735215471874,0,0.0
1495,0.3383950978720456,0.3383950978720456,0,0.0
1496,0.43831896553033256,0.43831896553033256,0,0.0
1497,0.4038127759091712,0.4038127759091712,0,0.0
1498,0.3377926802024167,0.3377926802024167,0,0.0
1499,0.24872428390021745,0.24872428390021745,0,0.0
1500,0.2092569986963544,-0.05935986470804849,0,0.0
1501,0.06254217054418668,-0.18320313256698662,0,0.0005
1502,-0.07363755164615227,-0.17604412575998465,0,0.001
1503,-0.07175592116685436,0.08448950252773138,0,0.0015
1504,-0.059695688856745886,0.15824589970078679,0,0.002
1505,-0.07872817178475336,-0.02382284872659672,0,0.0025
1506,0.018595345089218035,-0.001852167420883899,0,0.003
1507,0.12615243128537618,-0.15148795655330125,0,0.0035
1508,0.10604356463964207,-0.012433340339356017,0,0.004
1509,0.20735737356016462,-0.02709120403855193,0,0.0045
1510,0.030508274506852784,-0.028553906183697266,0,0.005
1511,-0.03643080103452251,0.11511168910066763,0,0.0055
1512,-0.10692852778926906,-0.031140020086623324,0,0.006
1513,-0.2649103237318168,-0.18723157738504154,0,0.0065
1514,-0.19881062201186953,-0.20176405638727316,0,0.007
1515,-0.11824118370146063,-0.020526516861491553,0,0.0075
1516,0.09651415176541853,-0.1287772235579936,0,0.008
1517,0.16394072660810471,-0.3820003517017662,0,0.0085
1518,0.009431068500479561,-0.32485261936366194,0,0.009
1519,0.16016596611218153,-0.1295052268532767,0,0.0095
1520,0.2483499287421846,0.0800272647208822,0,0.01
1521,0.22485652011817298,0.04275876124192765,0,0.0105
1522,0.10756682046111828,-0.022595023981001956,0,0.011
1523,-0.05486177132708796,0.08906013342468502,0,0.0115
1524,-0.10262345876099933,-0.11155637289769893,0,0.012
1525,0.037748449227036726,-0.14507368575524854,0,0.0125
1526,0.23918208172729016,-0.07505320987302468,0,0.013
1527,0.3381203283636437,0.013117437668942633,0,0.0135
1528,0.17377490416682953,-0.02603817850391343,0,0.014
1529,-0.04056588566816624,-0.019839317025573955,0,0.0145
1530,-0.0531190646767785,-0.25963232164867805,0,0.015
1531,-0.21122601116407472,-0.2689117296570498,0,0.0155
1532,-0.12604022457742592,-0.11906858917874436,0,0.016
1533,-0.07334723605899267,-0.1415275242624343,0,0.0165
1534,-0.08007339411853318,-0.08404076884076588,0,0.017
1535,-0.20885957480970757,0.00481591671379035,0,0.0175
1536,-0.09971297036708779,-0.014367737166327575,0,0.018
1537,-0.09126854529791986,0.00468671188095493,0,0.0185
1538,-0.17006392573594714,-0.08980464259865951,0,0.019
1539,-0.4050236528573387,-0.09304625087774919,0,0.0195
1540,-0.2927576276437452,0.004019683353979196,0,0.02
1541,0.024023788123445994,0.03655208818232837,0,0.0205
1542,0.24389647748229282,-0.030326705176475694,0,0.021
1543,0.14460279870251788,-0.008626801568348053,0,0.0215
1544,0.006681737429377679,0.070329243014238,0,0.022
1545,0.02330225581050095,-0.1474189062438958,0,0.0225
1546,-0.08253308675630393,-0.01460665383898882,0,0.023
1547,-0.04050773058519673,-0.01749053656584162,0,0.0235
1548,0.06070846072157244,0.031386569568595674,0,0.024
1549,0.17936163708272806,0.14796400206875,0,0.0245
1550,0.12133220987387269,-0.025420969872502044,0,0.025
1551,0.040826065464855954,-0.11885748858177997,0,0.0255
1552,-0.07940384827854588,-0.11856908014621131,0,0.026
1553,-0.1543763271197939,-0.15040556411198958,0,0.0265
1554,-0.13026818123027864,0.07609452978756234,0,0.027
1555,-0.03660272887864632,0.0027929308493970517,0,0.0275
1556,0.08812991576646362,-0.06748955622241223,0,0.028
1557,-0.0024934166791343304,-0.033686838252439864,0,0.0285
1558,0.129648140399352,-0.13444972686843917,0,0.029
1559,0.07710483555105158,-0.14009411249558945,0,0.0295
1560,0.03361751092612725,-0.05461619972581927,0,0.03
1561,-0.06324812628409085,-0.050763454117018894,0,0.0305
1562,-0.2997460292397923,-0.039558026918670774,0,0.031
1563,-0.1387426584989107,-0.07497725078912536,0,0.0315
1564,0.022639468758073232,-0.20367030019129118,0,0.032
1565,0.01772735099441939,-0.1156759922353639,0,0.0325
1566,0.01635305876640806,0.12108947501028838,0,0.033
1567,0.06113089858465252,0.11909806918113604,0,0.0335
1568,-0.11062047857421387,0.09483562627234929,0,0.034
1569,-0.15362783031093108,0.12272123856543357,0,0.0345
1570,-0.021351700571719368,-0.04692260926698483,0,0.035
1571,-0.11178473671211422,0.11068058319661804,0,0.0355
1572,-0.055801656038684574,0.11652036088715023,0,0.036
1573,-0.15794255795086534,0.23543518398816957,0,0.0365
1574,-0.06855071690960272,0.09215418177560648,0,0.037
1575,-0.026816210167257465,0.2121657542150949,0,0.0375
1576,-0.16925600634243637,0.22895578614213477,0,0.038
1577,-0.013567627594780488,0.19835671787127085,0,0.0385
1578,-0.05046205848714203,0.13921411793428023,0,0.039
1579,-0.11868136497219564,0.04966484261200187,0,0.0395
1580,-0.06479576055723384,0.1343291799679223,0,0.04
1581,0.08676339949152359,0.11148400914189503,0,0.0405
1582,-0.019212310193174056,-0.1325460197244048,0,0.041
1583,-0.0265545430680468,-0.23663883862519625,0,0.0415
1584,0.02548047761725467,-0.18218214234431163,0,0.042
1585,0.0950058514337275,-0.07089807494471331,0,0.0425
1586,0.08855274115125358,-0.029248072992776077,0,0.043
1587,0.015138238725925138,0.11139066067907777,0,0.0435
1588,-0.08835897931438258,-0.10177173868186203,0,0.044
1589,-0.06510044289205363,-0.0859525187564111,0,0.0445
1590,-0.1416224596493271,-0.23172188125900617,0,0.045
1591,-0.3924129274905117,-0.09206252238975726,0,0.0455
1592,-0.24194986964677717,-0.041234141167176226,0,0.046
1593,-0.024683826110699872,0.025629212613915167,0,0.0465
1594,-0.20765033051338833,-0.05884801465040868,0,0.047
1595,-0.26215656965956446,0.0769099888614245,0,0.0475
1596,-0.10627976352445412,0.17531937218042698,0,0.048
1597,0.17315705008351948,0.18339239959298487,0,0.0485
1598,0.1618609635392472,0.10119639965436762,0,0.049
1599,0.022057066691780425,0.10580148586775848,0,0.0495
1600,-0.033016183464909116,-0.004815452902720022,0,0.05
1601,0.10666328180453512,0.06326302999882187,0,0.0505
1602,0.02733744422415639,0.21575352705698625,0,0.051
1603,-0.07938190164660727,0.26641803333752595,0,0.0515
1604,-0.11724736238032035,0.09986231843465392,0,0.052
1605,-0.17325437040080607,0.06869289883907442,0,0.0525
1606,-0.10288699224510123,-0.09241409228071187,0,0.053
1607,0.11480912613103628,-0.02760445664346796,0,0.0535
1608,0.14473262666545217,0.03926254206779213,0,0.054
1609,0.06758892589352572,-0.15123089212236257,0,0.0545
1610,-0.004056511509824265,-0.2422723467824746,0,0.055
1611,-0.1730820752562303,-0.19339302288299398,0,0.0555
1612,-0.049343380188303476,-0.14096354751760265,0,0.056
1613,-0.012642008800676926,-0.19891039178885953,0,0.0565
1614,-0.018292922361943412,-0.09378761363020738,0,0.057
1615,0.30720482065506677,-0.014740767859525106,0,0.0575
1616,0.2792977318330107,-0.015010852647536063,0,0.058
1617,0.0868181163258768,-0.08489521904587508,0,0.0585
1618,-0.029040812926455044,0.04051565136610251,0,0.059
1619,0.07424829731333608,0.21192450719301514,0,0.0595
1620,0.07653384148973634,0.11175270255120481,0,0.06
1621,-0.09745038410261483,-0.009140922471402128,0,0.0605
1622,-0.0013441821225187722,0.022977464735799813,0,0.061
1623,-0.04839967743139145,-0.0161564878740243,0,0.0615
1624,0.14887887210114514,-0.030547761456255124,0,0.062
1625,0.23678783973865927,0.05263536035440783,0,0.0625
1626,0.11492230780482326,-0.14434322820228956,0,0.063
1627,0.17268191446963807,0.009332909541975215,0,0.0635
1628,0.12194662106748615,0.038864581162361675,0,0.064
1629,0.14829828147228324,-0.012124598198989495,0,0.0645
1630,0.14272258269377686,-0.024975291549445208,0,0.065
1631,-0.00011725563852250931,-0.02138228236942557,0,0.0655
1632,-0.09299330428131958,-0.18577283642399925,0,0.066
1633,0.02862488946076497,0.006911827915665109,0,0.0665
1634,0.008021039214221808,0.040500584330119896,0,0.067
1635,-0.039672992844975226,0.0750048312293975,0,0.0675
1636,-0.12885486005375985,0.14741567933740257,0,0.068
1637,-0.052789382914666734,0.0013646521306970028,0,0.0685
1638,0.18979195760333306,0.024022784478336705,0,0.069
1639,0.055638151240172504,-0.008105306976056555,0,0.0695
1640,0.008974075138747201,0.07434254679954337,0,0.07
1641,0.13727368540450618,-0.15296158518108308,0,0.0705
1642,0.10005999417128399,-0.14233599260794688,0,0.071
1643,0.09783043788109935,-0.14699151460446713,0,0.0715
1644,-0.047987001344065285,-0.04890713602215055,0,0.072
1645,-0.015124978930707245,0.032657723907902454,0,0.0725
1646,-0.021217009376207616,-0.03711689638531441,0,0.073
1647,0.08462438785316166,-0.10569665857695684,0,0.0735
1648,0.19068151731424599,-0.08800949905955321,0,0.074
1649,0.3945767004826259,-0.1415583492597763,0,0.0745
1650,0.3354883742446091,-0.012623391026534314,0,0.075
1651,0.22205499095737874,-0.02386097749407269,0,0.0755
1652,0.1299847480747148,-0.3073799277232139,0,0.076
1653,0.024260170987227263,-0.2748237218369203,0,0.0765
1654,0.027259571521007966,-0.2698392159103459,0,0.077
1655,-0.012584517994542025,-0.3305011212815575,0,0.0775
1656,0.0013265689271262145,-0.3395436295939453,0,0.078
1657,0.13533791230140535,-0.20223516626122395,0,0.0785
1658,0.007350759527734924,0.028768017992599496,0,0.079
1659,0.09280088127481141,0.08628363568785641,0,0.0795
1660,0.20448205984828868,0.0023931486788895395,0,0.08
1661,0.13321861892456077,0.03368259796531672,0,0.0805
1662,-0.14650700673086858,-0.019890317950966817,0,0.081
1663,-0.20463152787905026,-0.09041203282046384,0,0.0815
