@relation 'UnivariateSEA'
@attribute feature1 numeric
@attribute class {groupA,groupB}
@data
6.336753544918684,groupB
1.095958977499305,groupA
1.3925225326213186,groupA
3.5618638610940523,groupA
4.613327773597443,groupA
4.828676944247392,groupB
1.9273450907388456,groupA
3.1979875599011387,groupB
1.5616901915767345,groupA
2.741652878287244,groupA
7.020149080404395,groupB
5.067416228609959,groupB
0.10152410646139143,groupA
3.124425793132879,groupA
4.73547469058566,groupA
6.503941728921506,groupB
2.663960324221013,groupB
3.182779441492257,groupA
7.796471643170406,groupB
6.642101078249539,groupB
4.871090182055391,groupB
2.9818467822147623,groupA
8.710628546488902,groupA
3.9155785596526096,groupA
8.501645050777567,groupA
8.423472669127884,groupB
0.08582829345319509,groupA
2.112186231929114,groupA
0.313099004257974,groupA
6.617513256071214,groupB
8.695984618703932,groupB
2.679755728478578,groupB
0.1509788469734541,groupA
7.940318947187711,groupB
2.177661693198262,groupA
3.3595228135827124,groupA
0.044808232812656446,groupA
4.7038780501143185,groupB
9.325761416578445,groupB
5.834699913956918,groupB
2.4343772851918777,groupA
8.023866646357554,groupB
2.997014453420105,groupA
6.369212831311217,groupB
0.026310915713112504,groupA
8.355808658839948,groupB
7.032856399066423,groupB
2.915995722720086,groupA
7.254238561414585,groupB
4.791090924573922,groupB
0.5052416277383165,groupB
3.0306142178219444,groupA
7.080098492189561,groupB
6.937823600556592,groupA
8.315763121545197,groupB
8.362782219604291,groupB
0.5718108419335155,groupA
6.768406985418881,groupB
2.8045529661338775,groupA
1.3378590335303064,groupA
6.93505344739877,groupA
6.752765582772304,groupB
6.834041717717349,groupB
6.798651873178293,groupB
0.5442503962535594,groupA
2.8139749806382284,groupA
1.8056969725846295,groupA
8.364583365038804,groupB
9.05897389810907,groupB
3.885524736464622,groupA
0.46607398468460737,groupA
4.684020401363687,groupB
3.444319258477381,groupA
4.204669465010022,groupA
2.1013053382042757,groupB
1.8035766594594438,groupB
0.12380416918218784,groupA
4.875831587461954,groupA
8.964778385195403,groupB
2.8464956822353624,groupA
6.536003200820215,groupB
9.957236199521226,groupB
6.408117294135471,groupB
6.965578856154822,groupB
0.9653297134830308,groupA
1.4820127293078234,groupB
3.2864262642855566,groupA
4.093044467305353,groupA
3.0656547184699887,groupA
1.88479488166037,groupA
3.5995080844545866,groupA
6.922462764151983,groupB
3.3541678401503083,groupA
0.5730103035561518,groupA
9.04463992026717,groupB
4.49251638601143,groupB
3.9520990981563964,groupA
0.5089883251831706,groupA
5.945445605071611,groupB
3.958566190031277,groupA
2.7874659763633627,groupA
7.148841133138654,groupA
8.856118324361494,groupB
5.989355479297666,groupB
3.620462270791326,groupB
4.754716583166346,groupB
8.710209191214656,groupB
0.659938495014355,groupA
1.8407994432865349,groupA
7.64007348899165,groupB
1.5965810556177418,groupB
1.7690908755784285,groupB
3.7233171317379887,groupA
7.3485428126470485,groupB
7.728897294449676,groupB
8.824797516788268,groupB
5.3873323350881535,groupB
1.9747854881388083,groupA
0.7748786377008787,groupA
4.243465274192484,groupB
8.229063097754315,groupB
4.023488451480123,groupA
8.991965858379329,groupA
3.919494483580408,groupA
4.196393382791005,groupB
6.426858245396242,groupB
9.360168560157922,groupA
8.65782815933201,groupB
6.5312892593520875,groupA
8.00207995968277,groupB
8.612733217811574,groupB
2.0328135975773565,groupA
7.066184770184044,groupA
4.972350173878421,groupA
4.461509630569188,groupB
3.14567955154752,groupA
7.8441964180223875,groupB
1.7861561965589645,groupB
1.8359924957965001,groupA
5.197434982721324,groupA
3.7254301525716125,groupB
4.781091036131011,groupA
2.261183382593158,groupA
8.565024648235207,groupB
0.19798008647558318,groupA
6.026074791771166,groupB
5.966580411848996,groupB
9.550917130308207,groupB
1.2563413578535354,groupA
1.5585169943382104,groupA
1.5424964982644818,groupA
8.648458020522641,groupB
0.8344078589392012,groupB
0.17360353505318282,groupA
4.254946943720613,groupB
9.099562535121184,groupB
5.746361986919557,groupB
2.7281718400509924,groupB
3.0297832873962074,groupA
2.8836647947610827,groupB
1.7266531260808404,groupA
1.7419245665425087,groupA
5.872480673381464,groupB
5.827050826629647,groupB
8.268723373058966,groupB
0.9081748823690483,groupA
1.5727686911787753,groupB
1.1132923393856242,groupA
4.3087679978923346,groupB
0.30281380566040905,groupA
1.1425412851925698,groupA
4.55573635342766,groupB
0.12193126058827386,groupA
6.785358964872241,groupB
8.959412211346095,groupB
0.1029097002414836,groupB
1.2990174359063755,groupA
8.845205578639238,groupA
1.1638600946578848,groupA
8.322022901438466,groupB
6.525870451653704,groupB
9.32866791334208,groupB
6.830804788502652,groupB
8.273038445990737,groupB
0.7376150913869006,groupA
8.800985375052537,groupB
6.871166039645767,groupB
7.068246719448546,groupB
0.6773050119346458,groupA
2.3087894188449267,groupB
1.798643351106961,groupA
5.426006805838844,groupB
8.033235557473065,groupB
5.9130042685524495,groupA
4.423604488605866,groupB
9.182011646582843,groupB
1.21011648210134,groupA
9.303899451041943,groupB
8.430261530185453,groupB
9.620638871765065,groupB
5.924002785724464,groupB
2.1769360962908024,groupA
1.5947137330702255,groupA
1.829937167193314,groupA
5.68571391741754,groupB
4.771774843079801,groupB
0.26814541375906664,groupA
3.35756141920303,groupA
9.807484000180565,groupB
4.332755159259248,groupA
3.5584292511845925,groupB
2.136293463667258,groupA
0.7566150207392319,groupA
6.356428199945916,groupA
4.490322865189029,groupA
5.935175884396891,groupB
6.8805449653180535,groupB
1.8132350991295454,groupA
6.123791304586735,groupB
7.048018768787148,groupB
6.101285722129286,groupA
3.3728084247683308,groupB
2.1949583702032527,groupA
8.221104607640466,groupB
1.953753825781216,groupA
6.676026526391144,groupA
0.06672956304099587,groupA
5.206124313992247,groupA
4.120899634528483,groupA
8.37599629662153,groupB
3.606949712141633,groupB
0.15619112626684362,groupA
0.6663432264044489,groupA
4.852500228862179,groupB
1.7405062271759075,groupA
9.309507766516004,groupB
0.7187551216616306,groupA
2.8717230171612207,groupB
5.756265237624712,groupB
0.06789739029365527,groupA
2.1265768396190463,groupA
2.0406886354406186,groupA
2.6171002971888657,groupB
2.310719184053246,groupA
4.250668933822171,groupB
4.562923947786761,groupB
9.367221447552534,groupB
8.317207005880684,groupB
7.738684438318732,groupB
8.75129829552281,groupB
3.8200167709895574,groupA
5.324227219245673,groupA
9.939743899777906,groupB
2.052433278842438,groupA
1.8248500307334747,groupA
5.937907324780274,groupB
1.1513675516343724,groupA
7.384904334148948,groupB
1.054712950520963,groupB
9.356261536288669,groupB
5.691482071622965,groupA
3.634812461398864,groupB
4.148955852664202,groupA
1.7493934814656908,groupB
5.874197381865186,groupB
9.775083991405447,groupB
0.6260310634718569,groupA
6.881310835513322,groupB
2.325296222919353,groupA
9.710704963889889,groupB
1.908426098287478,groupB
8.933896303202873,groupB
2.157064252853208,groupA
6.376377653146252,groupB
8.452735017066082,groupB
2.8938835437053667,groupA
6.756053056251617,groupA
3.4449865275315092,groupA
2.9477938402368875,groupB
4.2663106511121,groupA
3.214153468257929,groupA
8.207618289498717,groupB
1.1474457472467292,groupA
8.355143030517779,groupB
0.614352390698728,groupB
1.5653846970004859,groupA
8.675025208133032,groupB
0.06955498242609992,groupA
2.797763170158114,groupB
9.780298787376566,groupB
1.3259823245507474,groupA
1.9325528778677026,groupA
9.18683166555422,groupB
6.661121097179134,groupB
0.4739388960920954,groupA
0.5406701180693363,groupA
1.488601049705982,groupB
5.548299275071611,groupA
8.343307325377006,groupB
8.596677626137978,groupB
6.387858385878701,groupB
3.9915291183398516,groupA
8.556633459913703,groupB
0.3526225890266599,groupB
7.868024649217141,groupA
3.9094235700704774,groupB
0.6239892306368577,groupA
5.992805284256448,groupA
0.7415569998897498,groupA
9.652483343219135,groupB
7.260737035169137,groupB
4.384048153281688,groupB
2.9740213798542525,groupB
1.4708491287346215,groupA
6.663288559573724,groupA
1.5460681136187338,groupA
5.058186699878554,groupA
2.9738720221065726,groupB
8.423261631967625,groupB
3.063931919655498,groupA
2.116548979151963,groupA
6.159723353106562,groupA
8.620685635773059,groupB
4.987258341954749,groupB
8.631472877636096,groupB
4.234233040014093,groupB
3.0272837051483634,groupA
8.140494145313799,groupB
7.239190594254471,groupB
0.8167873074853127,groupA
5.21086323447851,groupA
2.40254929035004,groupA
5.363566894893806,groupB
9.179064722786801,groupB
0.8196373081629338,groupA
8.693310752131026,groupB
5.562898797165147,groupB
9.155044076076381,groupB
9.317868316734355,groupB
9.013845567161532,groupB
4.241892228043169,groupB
4.417212963471688,groupA
8.037248578295905,groupB
6.904963410942914,groupA
6.233938674804024,groupB
3.3971337165685487,groupA
0.41637068502196395,groupA
8.687507884244862,groupB
0.047206370561226896,groupA
2.545128347594897,groupA
4.756706763720379,groupA
7.493284628903451,groupB
6.121964569120506,groupB
7.524211853504602,groupB
2.479652930084515,groupB
8.647706630018616,groupB
2.0647963324100447,groupA
2.811673169585185,groupB
5.696102205891897,groupB
3.7775210603179286,groupB
8.775491034925428,groupB
1.8757764635145546,groupA
4.587152729428716,groupB
8.03667862438035,groupB
6.900790185004929,groupB
2.286557237883635,groupB
1.5501347753366757,groupA
7.111513047772929,groupB
6.8408546291506855,groupB
3.834021701870637,groupB
3.915096052280953,groupB
8.817674706897094,groupB
8.273158974141147,groupB
3.8333608277779394,groupB
2.12893361325188,groupA
4.864246362491176,groupA
7.987079889628241,groupA
5.507941803203142,groupB
9.201955671470783,groupB
7.057404339982885,groupA
1.8520506054914043,groupA
0.7135065700842258,groupB
7.697987875966054,groupA
5.2628997746706485,groupA
7.552900835362091,groupA
2.7015484495168876,groupB
7.126172190046321,groupB
1.8532933848679367,groupA
6.866681572175861,groupB
3.360417753441247,groupB
0.9810470565342932,groupB
5.235781995543033,groupA
7.743514399987484,groupB
0.0072040690669361584,groupA
4.316782026196656,groupA
8.086895875869667,groupB
8.276089501582144,groupB
1.7635071787557566,groupA
9.28978959210258,groupB
9.902311474053944,groupB
3.25346497549577,groupA
4.609215482514514,groupB
3.9382962453135817,groupA
7.7883046620430445,groupB
3.8186252605272433,groupA
6.98951873159934,groupA
4.18352426262893,groupB
9.55445948975045,groupB
6.678397128709358,groupB
6.314473124776125,groupB
7.949378746779066,groupB
3.187432418084005,groupA
9.210144181505893,groupB
7.644140021752087,groupB
4.939136238658782,groupA
1.8588467873348546,groupA
4.002234520922807,groupA
3.4460601460544193,groupA
4.230575995839764,groupA
2.5065439622845807,groupA
2.153432172406112,groupA
1.5396941917011175,groupA
1.9259392557321775,groupA
3.580942789327841,groupA
0.8076712514641671,groupA
3.542397802069833,groupA
1.8095517476094947,groupA
7.214435857168652,groupB
1.6514828393772207,groupA
9.485111258429008,groupB
6.732059201579924,groupB
7.392588788294522,groupB
3.65669651361729,groupA
4.298633913125924,groupB
7.382985299312602,groupA
6.816180206195935,groupA
3.384817048788813,groupB
6.952266376664747,groupB
7.578414401583897,groupB
5.271326233080488,groupB
8.324190605511422,groupB
3.8686206984082494,groupB
2.2424934267765364,groupA
4.293359559296913,groupB
4.61811715924544,groupA
0.3981644787190397,groupA
1.183322059772045,groupB
0.634781530292533,groupB
7.241473341608047,groupA
0.5149717442083035,groupA
0.5576416134697593,groupB
2.0382376764559975,groupA
3.244022994526845,groupB
8.235345173877898,groupB
5.805205741547262,groupA
6.675622546505351,groupB
2.617995604686695,groupA
9.651323172639653,groupA
7.7523088852368796,groupB
4.541328525467137,groupB
5.152020404268881,groupB
1.8432654660612324,groupB
4.692838849012146,groupB
8.372365625880375,groupB
9.25821239130186,groupA
1.5650721024989311,groupA
1.431379359618723,groupA
0.1953370488578543,groupB
2.1279233214205218,groupA
9.601314762936514,groupB
4.612002745733489,groupB
0.34858183954522226,groupA
2.0769868787577916,groupA
5.540498669071291,groupB
6.972931494623723,groupB
0.3694663170913526,groupA
8.944536972376676,groupB
6.699502215995246,groupB
0.49440353305217233,groupA
2.1378132010990547,groupB
7.740714449766451,groupA
5.721323016978651,groupB
5.496803541640941,groupA
9.386595083828418,groupB
3.1966609916748743,groupB
5.445752404947503,groupB
4.569131972963143,groupA
6.483776233955673,groupA
7.7226801877604645,groupB
0.8583901534001948,groupA
3.4536126914375167,groupA
4.201851018095843,groupB
4.763672864300126,groupA
4.939130750529679,groupA
6.5889149729284116,groupA
5.065197239575876,groupB
1.3599877044653197,groupA
4.082310069902698,groupA
0.5490128381882797,groupA
7.434617891098467,groupB
3.5505115499676734,groupB
5.31621388093952,groupA
0.9528516294110656,groupB
9.481887761729412,groupB
2.23573260667607,groupB
0.022530610456766853,groupA
6.1261743398838675,groupB
1.9470306199754384,groupB
4.362952970829993,groupB
0.3032102696577621,groupA
6.65428738518215,groupB
3.473433647043657,groupB
9.383916758386903,groupB
4.96344922610419,groupA
3.475178591812144,groupA
9.390527038782231,groupB
6.415656661705226,groupB
2.519325637608522,groupA
7.046924949104678,groupB
5.16413974647298,groupA
6.425926734811037,groupB
1.284823951839137,groupB
6.821212638922832,groupB
9.058043452680595,groupA
2.051532315501834,groupA
8.877261681903327,groupB
8.424232740671595,groupB
5.637634553170255,groupB
6.796234923670456,groupB
0.1778737496817706,groupA
6.964168838227543,groupB
6.98295483514629,groupA
4.768557051422269,groupA
8.51462060663384,groupB
9.346657376465993,groupB
2.3418064034539543,groupA
1.7013000195141603,groupB
6.560102377664699,groupA
8.70043737094027,groupB
8.516874122284824,groupB
0.6052525984895141,groupA
2.965388808439171,groupA
6.528102337966052,groupB
2.709508722630104,groupA
9.379482580654376,groupB
7.2310228193242025,groupB
6.253402383842133,groupB
0.596947085751437,groupA
9.328610245268061,groupB
7.743552614890885,groupB
7.907590167932802,groupA
4.952737666463955,groupA
9.591107662225086,groupB
7.6175992541503685,groupA
1.9723389693783466,groupA
2.579286629503854,groupA
2.6983246959039295,groupA
6.161297718271061,groupB
9.283975716635933,groupB
9.247747219776587,groupB
6.06664560239645,groupB
3.9523589271751316,groupA
8.530123490362795,groupB
6.868711516892457,groupB
6.34878392319178,groupB
0.042131194673575845,groupA
7.58103218909976,groupB
3.4758407572439474,groupA
1.8773046318680742,groupB
6.40877556290471,groupA
5.758366234160405,groupB
2.61597101597273,groupA
9.535331962049957,groupB
8.014654457604987,groupB
1.4371845169586084,groupA
3.3193329555617623,groupB
8.36615506696979,groupB
4.587659660834047,groupB
0.10428060998790345,groupB
7.4821460702001,groupA
3.1339082731125334,groupB
0.2856108916887645,groupA
8.378620959792887,groupB
6.834451556809399,groupA
7.389238904368936,groupB
9.804934438789324,groupB
7.476805458613746,groupA
3.885940965521315,groupA
0.8632361064257132,groupA
9.19121596033863,groupB
7.33645788673174,groupB
8.63270875928941,groupB
9.164941587031723,groupB
8.87531728639016,groupB
8.970202039677808,groupA
7.253089655172772,groupB
1.7163191212625883,groupB
7.413674421244149,groupB
5.708100013430446,groupA
8.499535431776689,groupB
4.016235418338908,groupA
1.5180650559823217,groupA
3.611547000475176,groupB
4.578119377906644,groupA
3.043076991244308,groupA
0.525174179277258,groupB
1.5398768181966938,groupA
3.663745509574323,groupA
5.714226000510014,groupA
8.130085101068516,groupB
2.8742503733897395,groupB
2.087228446915158,groupB
3.618534560436891,groupB
7.484544887979019,groupB
3.7224989292179256,groupA
3.0036542258127783,groupB
6.992767857592379,groupB
6.478350751630267,groupB
8.232925962863572,groupB
0.9570507578529008,groupA
4.361050728965364,groupB
1.8621480014975889,groupB
6.3428278155597955,groupB
5.235444147529967,groupB
4.102739677397879,groupA
4.857705985041808,groupB
5.5056475031826055,groupB
9.89759711210159,groupB
1.132658414959361,groupA
7.906468878250945,groupB
7.5249043701287945,groupB
1.5766391438153604,groupA
7.0108976760364214,groupB
5.441778548902107,groupA
8.137827413646844,groupB
2.948675723223949,groupA
9.258657798145496,groupB
9.091263061965636,groupB
8.220138284224994,groupB
6.512310498854214,groupB
5.022056559031229,groupB
4.923864877702011,groupA
5.927655400839143,groupB
0.06761259529558084,groupA
3.0461918484887542,groupA
2.495002287766482,groupA
2.4710091557710276,groupB
8.113902886184217,groupB
4.214672036675218,groupA
0.10129189787142501,groupA
5.976240499407575,groupB
7.002108039801094,groupA
5.661601906310563,groupA
0.26475677554690047,groupA
7.6745863519057,groupB
1.870341272689422,groupA
3.1287292162640923,groupA
3.8008977022189327,groupB
8.866301227161223,groupB
9.545577985998184,groupB
5.243945633910706,groupB
9.504541662144463,groupB
1.311627926608453,groupA
9.188332474424557,groupB
6.631168648435003,groupB
1.4749171650238035,groupB
5.231451211882447,groupB
5.563349859020049,groupA
2.0871361610362635,groupA
4.203543262591095,groupB
9.483968779328084,groupB
3.603557258200165,groupA
4.807911862479527,groupB
0.9156974951042474,groupA
5.973833714219333,groupB
6.156592533934646,groupB
9.115737595188403,groupB
7.282534924656727,groupA
2.4173656090730855,groupA
4.316697839076596,groupB
4.092870902408152,groupA
6.844308148507236,groupA
3.4210582375855605,groupA
4.996881170297224,groupB
3.709534670236667,groupB
7.487179437037471,groupB
2.83891631793228,groupB
7.928022757297124,groupB
1.6431619372997308,groupA
8.622254809462312,groupB
0.6840976540784838,groupA
2.217807195597196,groupB
3.1995637916107675,groupB
4.694810171015532,groupA
4.827625971438776,groupB
5.191515003508931,groupB
1.2060658360762289,groupA
3.0171411615791155,groupA
2.386005001252016,groupB
6.291065477292824,groupA
9.063384419213719,groupB
8.226667006728741,groupA
3.3636439720799363,groupA
0.2442863058749578,groupA
9.39710580463586,groupB
4.822268603792183,groupB
1.7770170900660498,groupA
4.042962301094058,groupB
5.989931307071901,groupB
5.970461248329862,groupB
8.366150428800074,groupA
5.089300946226744,groupB
5.419948997662834,groupB
6.18680131058327,groupB
7.0348085340157605,groupA
5.38330420796798,groupA
1.5643814314259985,groupA
7.518529196188071,groupA
1.5118235115177792,groupA
2.119182839579752,groupB
4.807654294982586,groupA
0.7572661006323878,groupB
3.269369350238046,groupA
5.422144712665777,groupB
0.3410387561290362,groupB
2.1147254453386477,groupB
9.565270885253739,groupB
2.1661569635756175,groupA
8.751125982461266,groupB
1.1627960116834368,groupA
6.41017760640581,groupA
2.4408806011847304,groupB
2.5273182374201264,groupB
1.9786002943084224,groupA
4.32976427599531,groupB
4.947934219119046,groupA
5.004460266614657,groupB
7.995669242523263,groupB
0.7490435738473566,groupA
5.662702926564096,groupB
2.3944943811295283,groupA
3.5382922345604984,groupB
6.641066101074537,groupA
2.8516191801139303,groupA
4.218194340758829,groupB
5.245333019925388,groupB
3.4452067920451332,groupB
1.9334299755485884,groupB
4.860951650772098,groupB
3.2539621433429033,groupB
0.07909267252435126,groupA
7.757483428252611,groupB
6.850301158875642,groupB
1.1382448139680357,groupA
6.769966093987855,groupA
5.277255328986092,groupA
0.4612556914857735,groupA
1.0514799580898881,groupA
9.26161021586018,groupB
4.051712954028806,groupB
0.541099578010471,groupA
4.517502069592135,groupB
2.2763313770499227,groupB
7.832971684318693,groupB
9.119439440103873,groupB
2.911471110569277,groupA
7.711115140579863,groupB
9.112003904331152,groupB
6.012075955501314,groupA
5.265375484338435,groupB
0.424882974456664,groupA
4.904732516450423,groupB
1.787482531045308,groupA
4.871718578115552,groupB
1.3504980725596227,groupA
5.372149005304717,groupA
1.1599457431339633,groupA
2.8284955367792852,groupA
4.480233878832842,groupB
0.777444951997518,groupA
6.090030202156729,groupB
3.601305263174729,groupA
5.685053570119437,groupB
5.581516557806305,groupB
8.066104523056872,groupB
9.649590256016374,groupB
8.713186608862655,groupB
5.550388220756122,groupB
7.6339875991408155,groupB
3.792775011361992,groupB
7.667837239958285,groupB
5.072597939513903,groupB
6.1279546981083275,groupB
6.241306701614323,groupA
8.101887312825408,groupB
6.533679798605797,groupB
2.596695248504095,groupB
9.893978044448849,groupB
7.122340555424087,groupB
1.7345566111313393,groupB
6.442415687692382,groupB
1.7567909021651906,groupA
9.820973476273785,groupB
0.7307174392308124,groupA
9.598971915424737,groupB
9.16416073315176,groupB
7.410892645133117,groupA
5.962983155606098,groupB
7.933255533323184,groupB
8.21834437380817,groupB
5.840924704224393,groupA
7.595747258911389,groupB
9.699392249809254,groupA
4.6892473522670794,groupA
0.7891611599577641,groupA
9.115825421179137,groupB
4.512712238813068,groupB
8.059611760834887,groupB
0.9305210790184404,groupB
3.6092204082281096,groupA
2.613737226194438,groupA
0.8291542214817349,groupB
0.5765728938872183,groupA
9.952725457805446,groupB
4.8041963592156005,groupB
3.3183977650970142,groupA
1.263520802841268,groupB
2.2546198791003293,groupB
4.968645054368045,groupB
9.595363710249364,groupB
9.899429394812078,groupB
4.169764572719492,groupB
1.626700489467534,groupA
0.6863514814516647,groupB
5.676371678474049,groupA
4.708947369796597,groupA
2.5410556152494532,groupA
4.669882769688417,groupA
5.327944712217566,groupA
2.4638813716488506,groupB
7.552863440414981,groupB
9.678394172058873,groupB
4.40697303946798,groupA
7.975086325629793,groupB
3.015128456266484,groupB
0.17709261655814879,groupA
3.230387352532359,groupA
7.570991355890016,groupB
5.40147086841702,groupB
1.4289137178671452,groupA
8.865208395766537,groupB
8.287763589043987,groupB
8.805890477655149,groupB
3.9078954185315973,groupB
7.106961830110721,groupA
0.4191090058142932,groupB
8.511495805113253,groupB
3.053381341206106,groupA
0.6441719286690195,groupA
8.415851908315021,groupB
0.9539447885850383,groupA
9.47094812970375,groupB
5.54301318723479,groupB
9.922529860464627,groupB
5.068618440287455,groupA
7.133193203349166,groupA
8.576715242021574,groupB
7.9622720308104755,groupB
4.988153366285251,groupB
8.808666842405673,groupB
2.735599732609101,groupB
0.015401895151442302,groupB
3.6164832016073123,groupA
7.68817715434416,groupB
9.175145348709865,groupB
5.928766393698394,groupA
7.983282681601388,groupB
5.666076427105708,groupA
6.799425957316513,groupB
1.2827808976732435,groupA
3.1837897542616247,groupB
2.9953460643347385,groupA
8.2626038883764,groupA
4.666330843494912,groupA
2.807182748384717,groupB
1.9384693794317687,groupA
5.247579246681405,groupB
2.99452563513856,groupA
1.1946338210974716,groupA
1.7941205177545272,groupA
0.012866381991126774,groupA
3.8731148595603946,groupA
0.7571400185460364,groupA
2.349226619295579,groupB
2.169476725418132,groupB
4.482161480603814,groupB
5.503344843207384,groupB
2.787382074925743,groupB
3.960997920829298,groupA
2.530101494025833,groupA
7.427635515018945,groupA
8.62205117749481,groupB
7.692868526194619,groupB
2.621097221637375,groupB
3.5064012233107666,groupB
7.904363038454134,groupB
0.8305101152739214,groupA
5.580910060894199,groupB
8.731804036565793,groupB
2.2122442027485256,groupB
7.318709089063137,groupB
4.690356701411224,groupB
1.3328193580889558,groupA
7.535514356186665,groupB
4.243361338943208,groupA
0.7655685016171465,groupB
4.516477355156564,groupA
4.749556826414835,groupB
6.657151991456649,groupB
3.0792421296873753,groupB
9.600755617434189,groupB
0.8811376807691518,groupB
7.53735034966456,groupB
9.30912272875594,groupB
6.165772766117882,groupB
7.620529277106501,groupB
5.969882187418109,groupB
0.19511853616033248,groupA
9.151877075167537,groupB
6.6747065319049605,groupB
3.0111569025799634,groupB
2.144466241771441,groupA
1.9807572493163628,groupA
6.581130161950213,groupA
8.738451985830903,groupB
8.49877016279825,groupB
0.5363891584441116,groupA
8.848442719876724,groupB
4.950478117871146,groupA
1.0147877507716718,groupA
9.952807850723254,groupA
3.940891557019164,groupB
9.230237792976363,groupB
1.8535503177083867,groupB
4.820439474471763,groupA
8.202853515425574,groupB
7.7594257795473895,groupB
1.1545490743049336,groupB
1.815857782461071,groupB
9.69763181202598,groupA
5.72309073731639,groupA
0.3218032438367935,groupA
0.523939889776317,groupA
4.823578452151321,groupB
6.429537056519511,groupB
9.288924368346672,groupB
4.967801822714768,groupB
4.027243484801456,groupB
8.67670475712628,groupB
1.176813866145603,groupA
2.1706788272482234,groupB
6.858032586458949,groupB
8.424471639644178,groupB
7.420144513687989,groupB
9.993905860516266,groupB
6.745917354866852,groupB
6.703181442332711,groupA
4.220795359403158,groupB
0.04392689814935791,groupA
9.320973563358887,groupB
3.8416549233378894,groupA
9.28520677473618,groupB
1.1051535276933233,groupA
4.762568018988095,groupB
7.691223088959244,groupB
9.509197495658558,groupB
8.289563055494428,groupB
1.842264583258566,groupB
4.43284027545573,groupB
2.472926813062303,groupB
4.822030836331354,groupB
6.1271044125971414,groupA
7.877835091028009,groupB
0.278882820681724,groupB
9.49507766070114,groupB
6.701738987064529,groupB
1.7237659344687173,groupA
4.979323621552184,groupB
8.689333655740505,groupB
9.055597562106568,groupB
8.038380116714563,groupB
3.2624809187597226,groupA
8.296640216894758,groupB
8.115220751480209,groupA
0.06877841692650821,groupB
0.45884658240936127,groupA
6.700161111466031,groupB
6.2762714952491505,groupA
3.280269690680897,groupB
2.643499613737681,groupB
4.427740522780496,groupA
0.5423877189188375,groupA
2.0095065644782304,groupB
1.5949639354525147,groupB
1.4373316134092184,groupA
9.190643210452091,groupB
1.1775410857221014,groupB
2.6665363843348002,groupB
6.921749760674741,groupB
7.781313063462271,groupB
0.7773645336956825,groupA
5.867155972899622,groupA
4.708042717846274,groupA
2.6820274240608866,groupA
2.1730118592757073,groupB
7.3641977158780945,groupB
5.917066341291701,groupB
5.796155066427319,groupB
8.187874492433235,groupB
2.53236430180234,groupB
8.65266815323252,groupA
9.92900967159899,groupB
6.301666567734197,groupB
3.9971024429803026,groupB
6.687347737141876,groupA
0.593606902000573,groupB
5.520493280564787,groupB
3.867465867460912,groupA
7.95116863599328,groupB
7.294382749616345,groupB
1.3533751361420798,groupA
9.625608417647275,groupB
2.13064992225368,groupA
8.020362344722201,groupA
0.2608381794931236,groupA
7.635361001036186,groupB
0.8306649202662486,groupB
2.260435255949437,groupA
9.5950003021063,groupB
7.741667813437858,groupB
5.0001339259922535,groupB
5.097990718607317,groupB
2.802905858543551,groupA
1.3407724489271255,groupB
2.095308537851328,groupA
2.4693665385633876,groupA
3.1114049072324357,groupA
4.086483558499742,groupA
9.645314616919634,groupB
2.443253953086899,groupA
4.367082961590425,groupA
2.1328759195403304,groupA
5.354654214818612,groupA
1.2029953427920048,groupA
1.7018175340379071,groupA
7.664403159207957,groupB
4.956668140656996,groupB
4.441044019019273,groupB
0.48545025652263374,groupA
9.190391150427617,groupB
4.019323166063785,groupA
4.098823893270172,groupB
2.0824773466663893,groupB
4.535752492203157,groupA
5.567731673694308,groupB
8.143753152432431,groupB
3.439083750351127,groupB
8.090782528486892,groupA
1.4628209504462097,groupB
3.549901500107798,groupA
2.898420823094491,groupB
8.231078323655494,groupB
7.167663748273549,groupA
3.365037764404174,groupA
2.002762379420692,groupA
9.018735582895793,groupB
0.015953112229044608,groupA
1.073830351091981,groupB
6.7367375782498815,groupB
1.5765334664971453,groupA
4.013559870862973,groupB
5.117568490132806,groupB
7.7606901513222795,groupB
2.710082615084618,groupB
6.165359882852197,groupB
3.9616415876366142,groupB
7.960567799286581,groupB
0.3549027581839659,groupA
2.405644693980401,groupB
5.413507274431702,groupA
4.1025510592790395,groupB
9.755879071828295,groupB
5.470267919619176,groupB
0.7301633704867982,groupA
3.747567662347743,groupA
9.549037244717109,groupB
2.9997924825152267,groupB
4.503090008436765,groupA
6.792409994838799,groupB
0.3073355148235013,groupA
5.291638524144165,groupB
0.3018916068305255,groupA
5.218526110071133,groupA
7.924225574203626,groupB
7.3806544416492645,groupB
1.8708316461522545,groupB
3.7236799668080964,groupA
2.32583483355132,groupA
6.445465049375634,groupB
2.4242656350411607,groupA
5.981268643241973,groupB
6.403298897194125,groupB
0.30499971038085993,groupB
4.740514707949344,groupB
6.131583570602076,groupB
7.313274925020813,groupB
6.347053809976436,groupB
1.6156403803764374,groupA
6.791931467383661,groupB
0.07303362402266811,groupB
8.448704982398466,groupB
6.459262084529847,groupA
4.130228153260189,groupA
2.9364939877474185,groupA
6.105703518077714,groupA
3.8881401591272127,groupA
7.350148975988006,groupB
2.732676409703928,groupA
9.352155645617659,groupB
8.937634665453531,groupB
5.974630612494614,groupB
2.1255524405424717,groupB
